x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.07813407764617365,-0.3830872023713421,-0.07015886769340089,-0.0537535792096454,-0.7408467136115108,-0.12068393056174084,0.08311891547486566,-0.9399606368978284,-0.15204747292328022,0.2265746356602823,-0.956593739654847,-0.1745611019445503,0.04981635015256681,-0.3353917972797613,-0.176605192609373,0.23400371893894467,-0.45794981611387947,-0.23612772466441623,0.3164026577050897,-0.6452705602902064,-0.2473759496625851,0.35456076695305594,-0.7892905794493313,-0.24935792018567543,0.17721048601118727,-0.16559228027452835,-0.16533964091557035,0.37076240873622496,-0.6124301714476533,-0.23092495769613378,0.354629154895671,-0.8738435415135813,-0.21614405573136528,0.3061879143147646,-1.0,-0.1939642117188806,0.2806298568893698,-0.08839660071233721,-0.15189082712478075,0.4489592300226481,-0.5205787326362226,-0.21252513907513398,0.40817822659169983,-0.7165457604594829,-0.173014809214228,0.3481806050744641,-0.7807241036125898,-0.12566902271219643,0.354563917261353,-0.0736334684553067,-0.14137642706555495,0.4878920525859962,-0.4116074684358798,-0.17881761146596334,0.46305856606892193,-0.581739868017834,-0.15006903008916836,0.409548479438069,-0.6521285189271835,-0.11661736658199838,hello
0.0,0.0,0.0,0.16434519852456977,0.0947633800195009,0.017045687771285106,0.28321644070756785,0.32059616807856967,-9.611748147168561e-05,0.32924764004020096,0.5422213096552414,-0.02483029861373651,0.3362352266115687,0.7278283698559604,-0.051423789481365764,0.340832437712365,0.3608888278445102,-0.0360924799158898,0.38913740458281376,0.632384166838935,-0.08585725467694812,0.39161161923971627,0.8390942997371179,-0.12278132979651046,0.3827339034862809,0.9872543520555591,-0.14598778998056625,0.26588735150790266,0.39264383475209225,-0.06964705802786618,0.30880708864677975,0.6748238767030598,-0.10364973077232191,0.31029736940172986,0.8622011464180797,-0.1220235961109015,0.30755664722736314,1.0,-0.13903805959065652,0.17376115836821404,0.4218679789038994,-0.10134003526718297,0.20981462301823162,0.6944202842723612,-0.1293612134639746,0.21150639670332466,0.8672893658097175,-0.12656428983920745,0.21319555586077746,0.9908679778580883,-0.12591025485613042,0.07221464783881403,0.4448524656912968,-0.13226990814536305,0.10268923341003776,0.6724959012921693,-0.14608146632714383,0.11081013056253829,0.8231693861821169,-0.13403525899579918,0.11941715555428509,0.9387335995038673,-0.12527661318864744,hello
0.0,0.0,0.0,0.39490034218579423,0.21361820899792258,-0.09899255264008835,0.6931989739614176,0.3854129686711377,-0.2011661425411235,0.8439804723601778,0.5951349881083581,-0.29742632492163085,1.0,0.8215141999322595,-0.40627280879027955,0.5052850918313425,0.0647885110952836,-0.2992067823848312,0.5732679299204679,-0.1354831919849815,-0.5051065181302397,0.6077814843170403,-0.2893926850652984,-0.6744662519709101,0.617434132755044,-0.4829777946099623,-0.7824209321787564,0.31364214792179756,0.07090961240436475,-0.3433645083945832,0.33137807416916,-0.16313820763421918,-0.5262918635807695,0.35727769225809275,-0.30944579538371575,-0.6579425579948477,0.3700479593734969,-0.47926614969461195,-0.7676116412822919,0.1371837449518887,0.14592441673886636,-0.38947299266789603,0.1449060860452379,-0.010688025424174756,-0.5820670085298418,0.1789601316863156,-0.16298997900341444,-0.6717582538504493,0.22294475444815592,-0.36503523765125806,-0.7372236139311449,-0.012708011090466157,0.2485379098428999,-0.43977697253251885,-0.044742071065252464,0.2417697905603561,-0.6014022753821402,-0.09003369977921345,0.20036805169028812,-0.65193262815887,-0.12081300439423776,0.10325013507333983,-0.6910322837496463,hello
0.0,0.0,0.0,0.3392122367962277,0.10389313016824608,0.002826173777746678,0.6294250293274128,0.32760479876724896,-0.028434588408707467,0.8276112353229411,0.5458089668615984,-0.06702421126694356,1.0,0.6606760136411157,-0.10719344149733664,0.5372869671250864,0.11894590581648257,-0.08040752668063195,0.6023564367337246,0.35245592945096726,-0.14840721259040898,0.6106094706110976,0.47263053266469846,-0.2070590938039106,0.6291941350104533,0.49897220530914504,-0.25118372017554746,0.3829046724190302,0.16248386410267154,-0.1302320569284722,0.4309219256750372,0.4076152944614671,-0.1716368105576625,0.4321133732180669,0.5244352196276055,-0.20046539028919513,0.4401645457530921,0.5200627440926798,-0.24236502261122234,0.22555170183901982,0.23940974319238373,-0.17849727164512272,0.28160259828689016,0.48818672913686334,-0.22640255279798377,0.2808534927627094,0.5795255628494057,-0.22157691635272642,0.29778848163294597,0.5488974180099211,-0.2331605083123454,0.07446547143935901,0.3257735301988129,-0.22689840724527402,0.12139809658722861,0.5689455086673015,-0.2597716946079049,0.11363752769430797,0.652127719889861,-0.24056802527814755,0.10633518678747671,0.6437311645153506,-0.23573999224300476,hello
0.0,0.0,0.0,-0.06968004639353452,-0.2632961865786338,-0.06818867588265394,-0.0662814221823715,-0.5596453518531859,-0.10832597632666839,-0.042283794981465526,-0.7939974943949866,-0.1422495254924259,-0.04527072084235977,-1.0,-0.1769947735557735,0.11635166846491247,-0.6236368780306412,-0.08587257636433698,0.21857117733252468,-0.8182989654418875,-0.1465271714592107,0.2905073145878449,-0.9184728607079199,-0.19308998322613713,0.3618478374165788,-0.9997520956170425,-0.22696598133304913,0.19754196365222718,-0.49906814513191855,-0.09758594527221756,0.3212100309518281,-0.7082032606670318,-0.14684288734951947,0.40492404105071217,-0.8332424484743216,-0.18804426378226394,0.483675536626464,-0.9442762459710508,-0.22057862027118127,0.24504744592082595,-0.33598046384680796,-0.11743554432913457,0.3741987879246419,-0.5137818336795007,-0.17750092005519055,0.4532303832577614,-0.6182896287833086,-0.2098138075818574,0.5235704348267024,-0.7232795496189074,-0.2320527247266589,0.2669962399827111,-0.1423437991105223,-0.1417582819299916,0.3826251222921175,-0.2150405520862804,-0.1997910982726856,0.45675537431348395,-0.2671926317666125,-0.2188675367318311,0.5224013402934367,-0.3292870455069544,-0.23049856848492153,hello
0.0,0.0,0.0,-0.1073062265649192,-0.32743425913719043,-0.3025612110312647,-0.13459056250325754,-0.5922081326437071,-0.5185704275522494,-0.15282278709985989,-0.7688676352911239,-0.6948059717673294,-0.16475609120481227,-1.0,-0.8783322117762818,0.20390321522410298,-0.22742490809922525,-0.5217043666080091,0.4138769403403778,-0.2167172031505333,-0.7202342799652771,0.5627968188075434,-0.16517842087029036,-0.8455894948551954,0.7002003574855825,-0.10042248296118246,-0.930463481953829,0.3206126002937146,0.07559930955614762,-0.4707539044981084,0.577999153807712,0.11746666584908957,-0.6448555725086674,0.7667996762394724,0.13677349333316982,-0.7392338932768628,0.9290233224084594,0.14612606425542743,-0.8127539382231633,0.37151137300830556,0.3360249504088396,-0.43243333175469784,0.631116881842737,0.4321474888630671,-0.5808587836704342,0.8204784665524103,0.4573661651853192,-0.6569591785601686,0.9811407959726153,0.48416225430530985,-0.7100477325064599,0.3788611355532595,0.544702560344854,-0.4169810289466271,0.5964689867460534,0.7081548715841884,-0.5223197530511503,0.7495316816232176,0.8196453043992801,-0.5719290214627308,0.8858330241869963,0.9211469891190709,-0.6124135546926407,hello
0.0,0.0,0.0,-0.15297079201046743,-0.19610517006349043,-0.17535165403989833,-0.19465390321602924,-0.47324985728711644,-0.28298144624396754,-0.1657166575672169,-0.7319725135235077,-0.3680976433972748,-0.17131966242617377,-1.0,-0.45499992899325226,0.12060196717329948,-0.5342075440991519,-0.25205209919958,0.2630027985162837,-0.7243110588425002,-0.3559009487122659,0.35324113774144855,-0.8257768084969783,-0.42768571578542997,0.44921586300359484,-0.9241613534008966,-0.48119399537228674,0.25248857923663165,-0.42197325508304223,-0.22477368863539254,0.423429996531094,-0.6346271473498702,-0.31255934458461615,0.5233718164575453,-0.7841240564401459,-0.366450286310479,0.6236202140170678,-0.9267403879700131,-0.41375954500476686,0.335837382464058,-0.2781803821171674,-0.20909384153601013,0.5112619999512262,-0.46114501769042526,-0.29249480899747266,0.601282848225657,-0.5843628485640869,-0.32913438219761065,0.6871823176373216,-0.7068132399731446,-0.3581298265833828,0.38487238457177925,-0.10861508033478676,-0.20845940998120863,0.5509881902911442,-0.1989380270236239,-0.27640234498426197,0.6513749459383191,-0.23538493160979634,-0.3036184819667318,0.7419392727441038,-0.28256255104442934,-0.3257882814321122,hello
0.0,0.0,0.0,-0.16416120122251615,-0.22052395884164494,-0.21629274766361664,-0.2067344623006932,-0.490973553398693,-0.3502545487035492,-0.17694964008620187,-0.7335867400425405,-0.45510333791991076,-0.17559310478476384,-1.0,-0.5610456294255716,0.1735956590870354,-0.570419592012085,-0.3116129927272057,0.3540615507463279,-0.7471322470155056,-0.4422196453537709,0.47584561647641704,-0.8426284797698793,-0.5335271959553395,0.5998174164189802,-0.9359550732318929,-0.5976987871642435,0.3214632603076837,-0.42794894664216654,-0.27607973178328127,0.5392414609488275,-0.6360539532147085,-0.3862226896781533,0.6722607209483139,-0.8005828899105061,-0.4525999276111764,0.8012197143570933,-0.9532777488518481,-0.5055938561817711,0.4091179718746571,-0.26153988937583034,-0.25483273860448247,0.6197597695057402,-0.4536956831357679,-0.3550798728944728,0.7420108009161867,-0.609345267419571,-0.4006808956660542,0.8560934351629826,-0.746870162527405,-0.43315077054260015,0.4542356122036811,-0.08260681256231073,-0.25224314029419775,0.6518765015865159,-0.18446136676184985,-0.331837823568888,0.7695039890543245,-0.2379423624260735,-0.36331751231291376,0.8766673593324259,-0.2937085713885458,-0.3863270638040519,hello
0.0,0.0,0.0,0.113907068656067,-0.1932021843346378,-0.006254088148615055,0.17025634335026274,-0.412661254606812,-0.030031575244361636,0.20676735178561717,-0.5651713358524577,-0.06624767476946827,0.24763621659980367,-0.6842242426439928,-0.09809147357318636,0.05723016966535703,-0.7760182899824662,-0.02043262925696611,0.0905793770217527,-1.0,-0.0962540095406363,0.17774038947147597,-0.9124323708344448,-0.15062626827706838,0.22933312268688183,-0.7847621680699691,-0.17511262330784952,-0.019542854034958677,-0.725904722192726,-0.05155755328948703,0.02463025720449713,-0.9182214792042744,-0.11616856701798102,0.12942567978804131,-0.8111883697259611,-0.14285942565262943,0.18580247233322889,-0.6776299943280853,-0.1507551873855936,-0.07649282722933441,-0.6161512303393049,-0.08867753581403295,-0.005930258758446361,-0.7382650933793993,-0.14570553020945606,0.09906021682771624,-0.6301079606229264,-0.14566406121268569,0.1572109395436051,-0.5159865764685467,-0.13285446110857108,-0.11070140088523307,-0.4651513935039742,-0.1284388071257992,-0.042966696278032596,-0.5371092788898587,-0.16032691776309968,0.03606020128822392,-0.49838065540398796,-0.1514613541198139,0.08621941633666828,-0.4453414544446833,-0.1361193529601793,hello
0.0,0.0,0.0,-0.0939930952541081,-0.22462454150866284,-0.07099243160693589,-0.14081870558432533,-0.469774923218329,-0.13651940133055634,-0.1312341457273867,-0.617299630447791,-0.20569034789637647,-0.07032916530865284,-0.704414277855666,-0.26716776886859367,0.1092834687898243,-0.9044923959847626,-0.06805635989259647,0.05564321570777957,-1.0,-0.189781296669508,-0.052251630047715866,-0.8002016758321823,-0.2795986341087854,-0.11653224485291201,-0.6307478474402948,-0.32610591952966617,0.21771893338575699,-0.7728357570646898,-0.09097712754548296,0.1844704435833631,-0.8845834820681818,-0.20243126289160834,0.04226613277322807,-0.7116302891405454,-0.2528806280524748,-0.04345385598327962,-0.5861148905570185,-0.26891494527760845,0.2955861532598368,-0.5773084941825274,-0.12811992410121498,0.2786842699748746,-0.6588604582585348,-0.23600299501454178,0.1351710924984178,-0.5157883119413821,-0.2392007942561234,0.04656392322005343,-0.42463799231234833,-0.2189636936630809,0.34469452017706775,-0.34324252316383597,-0.17107251400604193,0.32742661983027843,-0.4187735281285621,-0.2359688830003874,0.2117837662595212,-0.35222998804947825,-0.2193320953325326,0.13554745633231072,-0.3055582859537396,-0.19170070372186782,hello
0.0,0.0,0.0,0.1307716755551488,-0.21709550472989275,-0.018541826254461023,0.19961478621883139,-0.42636027056484155,-0.052252065983480186,0.24876856389307198,-0.5757922674365396,-0.09850164478590628,0.28643049096037204,-0.6770996647059313,-0.14202719327874697,0.0918452821711747,-0.7899138884960023,-0.04716184650314439,0.12982702819631758,-1.0,-0.13625925130209274,0.21659847079280822,-0.876705964573644,-0.19910178372910597,0.2753927433377984,-0.7398460808865741,-0.22914465228218311,0.00600717179869044,-0.7180305009443145,-0.07917679329705085,0.04628322780860782,-0.8993112743670596,-0.16096045062318465,0.15257311157887732,-0.7633785661394591,-0.19613938159254227,0.21835697586381903,-0.6227643872771292,-0.20962718870277333,-0.06465800836987179,-0.5898796102934447,-0.11780289361071306,-0.023515346151606168,-0.720665263368083,-0.1839516709937553,0.08294609503049262,-0.6082776867205245,-0.1918251120427349,0.1531473546712371,-0.49845332090887157,-0.18535774289478119,-0.11978734202490994,-0.42407195094556255,-0.16038935871267407,-0.0970356010749378,-0.507692461291423,-0.19773739478798627,-0.015035983792733354,-0.4817811353406604,-0.19629714868380382,0.053593969698734534,-0.43399199620610185,-0.18792808808959285,thank_you
0.0,0.0,0.0,0.32473163250644016,-0.09725936613587435,-0.0586621230439556,0.5972372963119602,-0.01824751824047468,-0.1588408054645113,0.8004794004020152,0.23661668660255253,-0.25255907030991137,0.9463509189655545,0.4941906275562256,-0.34754622285496906,0.5154189807372699,-0.28653643696623504,-0.2960574606214778,0.7595171811231318,0.02159774881535133,-0.4472459480308781,0.9001799081957934,0.3182838004048952,-0.533262304118252,1.0,0.5844446246204694,-0.5888473078450783,0.3664495475999145,-0.08897989517303212,-0.3466831127378174,0.6021327276079723,0.23822700113041326,-0.49347542035547537,0.7712799276986307,0.5339720329939172,-0.5388177170634403,0.8962395837474686,0.7582584185421583,-0.5725977738940194,0.22146958731307564,0.177552829054031,-0.395330600362281,0.4373706919625458,0.4611416140773546,-0.5149888029645168,0.6137258026294082,0.7136254084091351,-0.5257247157646077,0.7501927587812073,0.8888986281334845,-0.5311212964132226,0.10009212977557337,0.4801936634874642,-0.4478892207885448,0.2513468070912692,0.6818561316701347,-0.5241816281117193,0.3877110837786168,0.7840535035141107,-0.5288089345257111,0.5060673232934939,0.8615783774578506,-0.5333996144234198,thank_you
0.0,0.0,0.0,0.30620313528271875,-0.1445416184520238,-0.06299723623335705,0.5634361758559527,-0.13724889695814704,-0.15965381102798545,0.7578284991506231,0.06281505532683028,-0.25061380185046117,0.8963939217641377,0.28687765968402706,-0.3413848312290063,0.4738698864762527,-0.40457755193759554,-0.2893556883685834,0.7017034471091981,-0.15039051750364585,-0.44198578095758057,0.8647199825228602,0.09904365334349907,-0.5271836717477424,1.0,0.32136462155543166,-0.5819783963933121,0.3269717580091458,-0.1639103141799504,-0.3404568646651788,0.5718468805365239,0.1280754245280311,-0.4956109030628871,0.7764928418349241,0.4087010223924165,-0.5516150315982008,0.9423983727621343,0.6349921646632899,-0.5888841626676322,0.1885096585170836,0.14438494548354713,-0.3903543983490229,0.4200196313930759,0.44366948351607904,-0.5277002873550038,0.6191435458671933,0.7128167604959915,-0.5555924230810665,0.7839209638899197,0.9041441688448374,-0.565371568220676,0.07045421316910584,0.47412819427988345,-0.4429088936983006,0.23843431029959317,0.7212879058260396,-0.5414774210703176,0.39614253593432974,0.860780872931807,-0.5630548595550738,0.5398062455112688,0.967295530802277,-0.5741812149535213,thank_you
